trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,rsi_14,ema_12,ema_26,dif,dea,macd_bar,bb_middle,bb_upper,bb_lower,bb_bandwidth,tr,atr_14,atr_pct,stock_name,ts_code,data_source
2025-09-04,1472.0,1479.3,1460.47,1472.66,1480.55,-7.89,-0.53,47747,7017084750.0,63.4793732011513,1467.3373080861556,1454.8835566041585,12.453751481997188,10.019650192802615,4.868202578389145,1453.374,1501.9246096877532,1404.8233903122468,0.06681089614614434,20.079999999999927,23.99000000000001,1.629025029538387,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-05,1471.0,1486.97,1464.0,1483.0,1472.66,10.34,0.7,37388,5519312163.0,64.22679335908948,1469.7469529959778,1456.9662561149614,12.78069688101641,10.571859530445375,4.417674701142072,1456.4755,1504.2288414537654,1408.7221585462346,0.06557383416853275,22.970000000000027,24.590714285714284,1.6581735863596954,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-08,1483.0,1506.44,1477.5,1501.23,1483.0,18.23,1.23,51383,7682065696.0,65.78618864532882,1474.5904986889043,1460.2450519582976,14.345446730606682,11.326576970477637,6.037739520258089,1459.2869999999998,1510.6781731515696,1407.89582684843,0.07043326384949607,28.940000000000055,25.360714285714284,1.6893290359048434,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-09,1505.0,1509.95,1493.42,1505.0,1501.23,3.77,0.25,35743,5366650005.0,64.31993334721932,1479.268883505996,1463.56023329472,15.70865021127588,12.202991618637286,7.011317185277189,1462.685,1516.7975950899443,1408.5724049100556,0.07399077052125962,16.529999999999973,24.91428571428571,1.6554342667299475,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-10,1506.66,1529.95,1496.0,1522.01,1505.0,17.01,1.13,49663,7541460049.0,67.79064158224796,1485.8444398896888,1467.8898456432594,17.95459424642945,13.35331214419572,9.202564204467464,1467.783,1524.1478674077614,1411.4181325922384,0.07680272548157527,33.950000000000045,26.52928571428572,1.7430427996061604,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-11,1522.01,1526.02,1508.5,1523.5,1522.01,1.49,0.1,37239,5642778456.0,65.42027034025583,1491.6376029835828,1472.0091163363513,19.62848664723151,14.608347044802878,10.040279204857267,1472.6085,1530.7650003924282,1414.451999607572,0.07898433343611441,17.519999999999982,26.407142857142862,1.7333208307937553,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-12,1526.0,1538.02,1510.53,1516.0,1523.5,-7.5,-0.49,33722,5132184935.0,57.367544917054154,1495.3856640630318,1475.2677003114363,20.117963751595425,15.710270386161389,8.815386730868074,1477.3045,1533.4134029336767,1421.1955970663232,0.07596118868341191,27.49000000000001,26.081428571428578,1.7204108556351305,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-15,1515.87,1517.48,1501.5,1515.1,1516.0,-0.9,-0.06,25827,3901929718.0,60.06370575154757,1498.4186388225653,1478.2182410291077,20.20039779345757,16.608295867620626,7.184203851673885,1481.6345,1535.1933909420932,1428.0756090579066,0.07229703539178291,15.980000000000018,26.207142857142863,1.7297302393995688,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-16,1515.1,1520.99,1496.21,1499.98,1515.1,-15.12,-1.0,32718,4928374478.0,67.57268424611223,1498.6588482344782,1479.8302231750997,18.82862505937851,17.052361705972203,3.552526706812614,1484.7334999999998,1534.7148587460854,1434.7521412539143,0.06732704387162486,24.779999999999973,25.339285714285715,1.6893082383955598,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-17,1499.99,1510.28,1490.01,1493.0,1499.98,-6.98,-0.47,30331,4534770634.0,65.3288011504772,1497.7882561984047,1480.8057621991663,16.982493999238386,17.03838816462544,-0.11178833077411099,1486.8835,1534.202386971379,1439.564613028621,0.06364841222782958,20.269999999999982,25.54928571428572,1.7112716486460628,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-18,1492.0,1497.8,1463.5,1467.96,1493.0,-25.04,-1.68,49721,7347477479.0,45.822925339994455,1493.1992937063426,1479.8542242584874,13.345069447855167,16.29972442127139,-5.909309946832444,1487.8690000000001,1532.5473672603673,1443.190632739633,0.06005685616188947,34.299999999999955,25.393571428571427,1.7298544530212967,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-19,1467.99,1475.5,1457.01,1467.97,1467.96,0.01,0.0,32637,4784528851.0,47.101190900663234,1489.3178639053667,1478.9739113504513,10.343952554915404,15.108570048000193,-9.529234986169577,1488.07,1532.329490804972,1443.8105091950279,0.059485764520448736,18.49000000000001,25.121428571428574,1.7113039484068864,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-22,1465.09,1467.97,1450.01,1453.35,1467.97,-14.62,-1.0,34947,5085057536.0,36.41245972073036,1483.784346381464,1477.0758438430105,6.708502538453558,13.428556546090867,-13.440108015274618,1486.221,1533.0954836434678,1439.3465163565322,0.06307875294921521,17.960000000000036,24.054285714285715,1.6550924219414263,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-23,1450.5,1457.5,1440.0,1447.42,1453.35,-5.93,-0.41,38663,5588384388.0,37.7141585700512,1478.1898315535466,1474.879114669454,3.3107168840924714,11.404988613691188,-16.188543459197433,1484.5115,1534.4853673919172,1434.537632608083,0.06732701955076414,17.5,22.625714285714285,1.5631754629419439,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-24,1434.07,1456.78,1434.07,1442.0,1447.42,-5.42,-0.37,30744,4443052872.0,38.417951042611016,1472.6221651606934,1472.443624693939,0.1785404667543844,9.159698984303828,-17.962317035098888,1484.2115,1535.1705718229077,1433.252428177092,0.06866820776271824,22.710000000000036,22.813571428571436,1.582078462452943,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-25,1442.83,1445.21,1436.0,1439.0,1442.0,-3.0,-0.21,33870,4873274661.0,32.40281554951207,1467.4495243667404,1469.9663191610546,-2.516794794314137,6.824400228580235,-18.682390045788743,1483.8565,1536.0181940615246,1431.6948059384756,0.07030557747534817,9.210000000000036,21.830714285714294,1.517075349945399,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-26,1441.18,1447.11,1428.01,1435.0,1439.0,-4.0,-0.28,45121,6480889597.0,20.11011824171854,1462.4572898487804,1467.376221445421,-4.918931596640505,4.475733863536088,-18.789330920353187,1481.6065,1538.165432571999,1425.0475674280012,0.07634811614554723,19.09999999999991,21.127857142857142,1.4723245395719262,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-29,1439.38,1469.99,1435.0,1460.86,1435.0,25.86,1.8,53684,7798434586.0,33.39102950030096,1462.2115529489681,1466.8935383753897,-4.681985426421534,2.644190005544564,-14.652350863932195,1480.8445,1538.121883972529,1423.5671160274708,0.07735772928559231,34.99000000000001,22.446428571428573,1.5365215401495402,贵州茅台,600519.SH,TASK1 本地 CSV
2025-09-30,1460.0,1460.76,1440.0,1443.99,1460.86,-16.87,-1.15,39364,5687474876.0,20.6117221636281,1459.4082371106654,1465.1969799772125,-5.788742866547182,0.9576034311262149,-13.492692595346792,1478.479,1537.8091978315983,1419.1488021684017,0.08025842481577121,20.8599999999999,21.51142857142856,1.4897214365354718,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-09,1436.0,1439.38,1420.0,1436.78,1443.99,-7.21,-0.5,54918,7845448947.0,18.68409648996095,1455.9269698628707,1463.092018497419,-7.165048634548384,-0.6669269820087049,-12.996243305079359,1476.2905,1538.4601671596095,1414.1208328403907,0.08422416476920956,23.99000000000001,21.97357142857142,1.5293622843143295,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-10,1437.6,1439.94,1427.5,1430.0,1436.78,-6.78,-0.47,36001,5157459262.0,18.781762741396776,1451.9382052685828,1460.6407578679807,-8.702552599397904,-2.274052105486545,-12.857000987822719,1474.1575,1539.688058199168,1408.6269418008321,0.08890577594207932,12.440000000000055,20.898571428571422,1.461438561438561,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-13,1415.7,1422.85,1415.12,1419.2,1430.0,-10.8,-0.76,46069,6533147458.0,17.522351666215087,1446.9015583041855,1457.571072099982,-10.669513795796547,-3.953144443548546,-13.432738704496003,1470.9675000000002,1540.7586497556129,1401.1763502443875,0.09489149115206508,14.88000000000011,20.82,1.4670236753100339,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-14,1429.99,1464.0,1429.99,1451.02,1419.2,31.82,2.24,66672,9639484605.0,35.10405257393205,1447.5351647189261,1457.0858074999835,-9.550642781057377,-5.072644111050312,-8.955997340014129,1468.4569999999999,1537.2700241956218,1399.643975804378,0.09372153790764305,44.799999999999955,22.25,1.5334040881586746,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-15,1450.98,1463.0,1445.08,1462.0,1451.02,10.98,0.76,42785,6233407482.0,40.79244386360934,1449.7605239929376,1457.449821759244,-7.689297766306481,-5.595974842101547,-4.186645848409869,1466.307,1532.9659203885597,1399.6480796114404,0.09092082406830171,17.920000000000073,22.082142857142863,1.5104064881766663,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-16,1461.92,1484.95,1458.88,1484.91,1462.0,22.91,1.57,45730,6749162949.0,55.098971181036056,1455.1681356863319,1459.483909036337,-4.315773350005202,-5.339934543682278,2.048322387354153,1464.452,1526.4887163269584,1402.4152836730416,0.08472345468060191,26.069999999999936,21.49428571428572,1.4475143755706217,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-17,1483.1,1488.0,1454.03,1455.0,1484.91,-29.91,-2.01,38086,5594724900.0,46.69318239763397,1455.1422686576655,1459.151767626238,-4.009498968572643,-5.073847428660351,2.1286969201754165,1461.027,1516.560193146555,1405.493806853445,0.07601939340827384,33.97000000000003,22.600000000000005,1.553264604810997,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-20,1455.0,1469.5,1454.88,1457.93,1455.0,2.93,0.2,25950,3793283759.0,51.24173083179703,1455.5711504026401,1459.061266320591,-3.4901159179507886,-4.757101126518439,2.5339704171353006,1458.1235000000001,1507.2584339868768,1408.9885660131235,0.06739474946652543,14.61999999999989,22.36142857142857,1.5337793015733654,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-21,1459.0,1469.94,1455.5,1462.26,1457.93,4.33,0.3,25443,3727984130.0,54.05863691062245,1456.6002041868494,1459.2982095561026,-2.6980053692532238,-4.345281975065396,3.2945532116243452,1455.4815,1496.773359921654,1414.1896400783462,0.05673979356199841,14.440000000000055,22.142857142857142,1.5142900129154284,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-22,1462.08,1465.73,1456.0,1458.7,1462.26,-3.56,-0.24,18195,2657486636.0,54.61427939876218,1456.9232496965649,1459.253897737132,-2.330648040567212,-3.9423551881657595,3.223414295197095,1453.4175,1489.0881406623598,1417.7468593376402,0.04908519494551263,9.730000000000018,21.215714285714284,1.4544261524449362,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-23,1455.0,1468.8,1447.2,1467.98,1458.7,9.28,0.64,29322,4274652090.0,57.738731040375995,1458.6242882047857,1459.9002756825298,-1.2759874777441382,-3.4090816460814355,4.2661883366745945,1452.1665,1483.4810886802077,1420.8519113197924,0.04312809678533093,21.59999999999991,22.100714285714275,1.5055187595004207,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-24,1467.95,1478.88,1449.34,1450.0,1467.98,-17.98,-1.22,38226,5578603148.0,53.727263691481966,1457.2974746348186,1459.1669219282683,-1.869447293449639,-3.1011547755550763,2.463414964210875,1451.2685,1481.6935501188889,1420.843449881111,0.04192890580742155,29.54000000000019,22.846428571428582,1.5756157635467987,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-27,1440.0,1452.49,1435.99,1440.41,1450.0,-9.59,-0.66,37102,5352667152.0,44.471478778048166,1454.6994016140773,1457.777520303952,-3.0781186898748274,-3.0965475584190267,0.03685773708839868,1449.8905,1479.6190497902548,1420.161950209745,0.04100799307293189,16.5,21.525714285714294,1.4944157764604724,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-28,1442.0,1451.2,1441.1,1445.0,1440.41,4.59,0.32,27124,3923817140.0,50.29246539642091,1453.2071859811424,1456.8310373184743,-3.623851337331871,-3.202008314201596,-0.84368604626055,1449.473,1479.2314996084724,1419.7145003915275,0.041061129953400236,10.789999999999964,20.806428571428587,1.4398912506178954,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-29,1440.02,1446.55,1430.04,1431.9,1445.0,-13.1,-0.91,33937,4868780319.0,48.63351254480289,1449.929157368659,1454.984293813402,-5.055136444743084,-3.572633940309894,-2.96500500886638,1448.6970000000001,1479.4729353015357,1417.9210646984645,0.04248774630103545,16.50999999999999,20.27214285714287,1.4157512994722306,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-30,1421.81,1436.63,1421.81,1426.74,1431.9,-5.16,-0.36,47456,6768821311.0,49.078783768509105,1446.3615946965576,1452.8921239012982,-6.53052920474056,-4.164212993196028,-4.732632423089065,1447.934,1480.1327841548828,1415.7352158451172,0.044475485975027575,14.820000000000164,20.442142857142876,1.4327868327195479,贵州茅台,600519.SH,TASK1 本地 CSV
2025-10-31,1422.0,1435.98,1420.11,1430.01,1426.74,3.27,0.23,35694,5109623861.0,53.19048462310371,1443.845964743241,1451.1971517604613,-7.351187017220354,-4.8016077980008935,-5.099158438438922,1447.4845,1480.450289268655,1414.518710731345,0.045549073953683156,15.870000000000118,20.512857142857165,1.4344555033081703,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-03,1431.0,1448.0,1420.1,1435.0,1430.01,4.99,0.35,34548,4945310830.0,44.38210127647637,1442.4850470904346,1449.997362741168,-7.512315650733399,-5.343749368547395,-4.337132564372007,1447.4845,1480.450289268655,1414.518710731345,0.045549073953683156,27.90000000000009,19.305714285714316,1.345345943255353,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-04,1435.1,1435.78,1423.78,1429.0,1435.0,-6.0,-0.42,26566,3793892903.0,38.008720930232556,1440.410424461137,1448.4420025381185,-8.031578076981532,-5.8813151102342225,-4.300525933494619,1445.8915000000002,1479.2130601296492,1412.5699398703512,0.046091370105777664,12.0,18.88285714285717,1.3214035789263239,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-05,1425.89,1430.99,1420.01,1420.08,1429.0,-8.92,-0.62,34475,4908475373.0,23.776393495671783,1437.2826668517312,1446.3411134612209,-9.058446609489692,-6.5167414100853165,-5.083410398808752,1444.6960000000001,1479.9636493479006,1409.4283506520997,0.04882362704389087,10.980000000000018,17.80500000000003,1.2538026026702742,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-06,1430.0,1441.45,1429.99,1435.13,1420.08,15.05,1.06,38348,5505960415.0,40.864367816092006,1436.9514873360802,1445.5106606122415,-8.559173276161346,-6.925227783300523,-3.267890985721646,1444.6135,1479.9667336196926,1409.2602663803073,0.048944902729612695,21.37000000000012,16.905000000000037,1.1779420679659707,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-07,1435.11,1439.78,1431.11,1433.33,1435.13,-1.8,-0.13,18861,2704995856.0,38.57089760267603,1436.3943354382216,1444.6083894557792,-8.2140540175576,-7.1829930301519385,-2.0621219748113244,1444.78,1479.873863311203,1409.686136688797,0.04858021748806461,8.670000000000073,16.48000000000005,1.1497701157444589,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-10,1435.0,1463.69,1434.98,1462.3,1433.33,28.97,2.02,49452,7181246441.0,50.015121729925895,1440.3798222938797,1445.9188791257216,-5.53905683184189,-6.854205790489929,2.630297917296078,1446.935,1480.6824674293473,1413.1875325706526,0.04664683269026923,30.360000000000127,17.617142857142913,1.2047557175096022,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-11,1462.0,1462.18,1447.0,1458.99,1462.3,-3.31,-0.23,26692,3882776772.0,50.10984016362395,1443.2429265563596,1446.887110301594,-3.644183745234386,-6.21220138143882,5.1360352724088685,1447.3335000000002,1481.4700513474174,1413.196948652583,0.04717164543958562,15.299999999999955,18.01500000000005,1.234758291694943,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-12,1459.98,1478.36,1459.21,1465.15,1458.99,6.16,0.42,32992,4849073051.0,48.902164636511785,1446.6132455476888,1448.2399169459204,-1.626671398231565,-5.29509538479737,7.33684797313161,1447.491,1481.9401080932607,1413.0418919067392,0.047598372761227185,19.36999999999989,17.855714285714335,1.2186953066726502,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-13,1462.12,1473.58,1458.0,1470.38,1465.15,5.23,0.36,31179,4569178269.0,58.773893576717775,1450.269669309583,1449.8799230980744,0.3897462115085091,-4.158127065536195,9.095746554089407,1446.7644999999998,1478.3879047070088,1415.1410952929907,0.0437160363099994,15.579999999999927,16.85857142857146,1.146545207944304,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-14,1470.0,1478.95,1456.3,1456.6,1470.38,-13.78,-0.94,27473,4031007106.0,56.72733316712364,1451.2435663388778,1450.3777065722911,0.8658597665867092,-3.153329699111614,8.038378931396647,1446.8445,1478.5635770921706,1415.1254229078293,0.04384586884377784,22.65000000000009,17.29785714285718,1.18755026382378,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-17,1454.0,1473.0,1445.79,1471.0,1456.6,14.4,0.99,34462,5035780027.0,59.98924235438752,1454.2830176713583,1451.9052838632326,2.3777338081256403,-2.047116997664163,8.849701611579608,1447.498,1480.6833896831297,1414.3126103168704,0.0458520698241098,27.210000000000036,18.47071428571433,1.2556569874720822,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-18,1470.7,1486.07,1469.0,1476.0,1471.0,5.0,0.34,34205,5055675474.0,68.06784660766945,1457.6240918757646,1453.6900776511413,3.934014224623297,-0.8508907532066712,9.569809955659936,1448.185,1483.1768513822576,1413.1931486177423,0.04832511230575882,17.069999999999936,18.510714285714325,1.2541134339914854,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-19,1474.0,1479.53,1469.96,1471.01,1476.0,-4.99,-0.34,22045,3249449214.0,68.1627964224172,1459.6834623564162,1454.9730348621679,4.710427494248279,0.26137289628431887,8.89810919592792,1448.8004999999998,1484.983891057516,1412.6171089424836,0.04994944584505079,9.569999999999936,18.135714285714307,1.2328749828834817,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-20,1472.0,1479.9,1465.03,1467.11,1471.01,-3.9,-0.27,24002,3531653943.0,65.142857142857,1460.8260066092753,1455.872069316822,4.953937292453247,1.1998857755181047,7.5081030338702845,1448.757,1484.8452725374455,1412.6687274625547,0.04981963509055748,14.870000000000118,18.064285714285738,1.231283660685684,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-21,1470.5,1480.0,1456.0,1466.6,1467.11,-0.51,-0.03,42607,6259873433.0,63.38756143026592,1461.7143132847714,1456.6667308489093,5.0475824358620685,1.9694251075868976,6.156314656550341,1449.587,1486.548646750739,1412.625353249261,0.05099610682316959,24.0,17.785714285714302,1.2127174611833018,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-24,1467.0,1471.0,1451.13,1452.0,1466.6,-14.6,-1.0,33607,4901903705.0,59.082293476543924,1460.2198035486526,1456.3210470823235,3.8987564663291323,2.3552913793353447,3.086930173987575,1450.1664999999998,1486.8849584443083,1413.4480415556914,0.05064033467096152,19.86999999999989,18.34785714285715,1.263626524990162,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-25,1458.0,1458.0,1444.5,1444.65,1452.0,-7.35,-0.51,28441,4119930011.0,59.82407037185128,1457.8244491565522,1455.4565250762255,2.367924080326702,2.357817919533616,0.02021232158617181,1450.149,1486.878158300644,1413.4198416993559,0.05065570269074975,13.5,18.52785714285715,1.2825152904064756,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-26,1448.88,1453.49,1443.58,1449.15,1444.65,4.5,0.31,20306,2938818095.0,56.122270742358054,1456.4899185170825,1454.9893750705792,1.5005434465033431,2.186363024927562,-1.3716391568484374,1451.0115,1486.7326170185468,1415.2903829814534,0.049236159766544496,9.910000000000082,17.70928571428572,1.2220464213011573,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-27,1449.5,1450.0,1439.04,1447.3,1449.15,-1.85,-0.13,22287,3216797187.0,56.09777389786119,1455.0760848990699,1454.4197917320178,0.6562931670521266,1.880349053352475,-2.4481117726006967,1452.0395,1485.9574359321114,1418.1215640678888,0.04671764911644797,10.960000000000036,17.872857142857146,1.2349103256309781,贵州茅台,600519.SH,TASK1 本地 CSV
2025-11-28,1446.5,1455.5,1443.0,1450.5,1447.3,3.2,0.22,23211,3366696622.0,43.354359089885165,1454.3720718376744,1454.1294367889054,0.24263504876898878,1.5528062524357777,-2.620342407333578,1453.0639999999999,1485.3802155157937,1420.747784484206,0.044480099315369226,12.5,16.59714285714285,1.1442359777416649,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-01,1451.0,1462.27,1442.0,1448.0,1450.5,-2.5,-0.17,27333,3961994999.0,43.75355234739118,1453.3917530934168,1453.6754044341717,-0.2836513407548864,1.185514733797645,-2.938332149105063,1453.714,1485.0071486700247,1422.4208513299752,0.04305268941487077,20.269999999999982,16.952142857142853,1.1707280978689816,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-02,1448.0,1451.92,1435.02,1436.03,1448.0,-11.97,-0.83,25047,3607543825.0,34.47430155683516,1450.7207141559682,1452.3683374390478,-1.6476232830796107,0.6188871304221939,-4.533020827003609,1454.0655,1484.3308579804414,1423.8001420195585,0.04162860336132234,16.90000000000009,16.775714285714294,1.1682008235005044,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-03,1435.81,1435.97,1428.0,1429.1,1436.03,-6.93,-0.48,23573,3370080066.0,28.382907415165477,1447.3944504396654,1450.6447568880071,-3.2503064483416892,-0.15495158533058273,-6.190709726022213,1454.5165000000002,1482.857117885031,1426.1758821149695,0.038969125321068165,8.029999999999973,16.236428571428583,1.1361296320361476,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-04,1429.1,1432.5,1418.38,1423.98,1429.1,-5.12,-0.36,29075,4134921902.0,31.21400598940346,1443.7922272951016,1448.6695897111176,-4.8773624160160125,-1.0994337514676689,-7.555857329096687,1453.959,1484.2751613317848,1423.6428386682153,0.041701535368995644,14.11999999999989,15.627142857142855,1.097427130798386,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-05,1423.98,1433.09,1419.5,1430.01,1423.98,6.03,0.42,25402,3622681597.0,23.87507966857872,1441.6718846343167,1447.2873978806645,-5.615513246347746,-2.0026496504436846,-7.225727191808122,1453.7930000000001,1484.616875298559,1422.9691247014412,0.04240476505053877,13.589999999999918,14.654285714285704,1.0247680585650243,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-08,1429.2,1436.67,1418.0,1418.22,1430.01,-11.79,-0.82,33603,4789155770.0,16.10746128578134,1438.0639023828833,1445.1342572969115,-7.0703549140282576,-3.0161907031605995,-8.108328421735315,1451.589,1485.9522165028409,1417.225783497159,0.04734565569571131,18.670000000000073,14.768571428571429,1.0413455901461994,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-09,1418.23,1421.0,1400.05,1401.01,1418.22,-17.21,-1.21,42634,5995722121.0,14.087830904986674,1432.3633020162858,1441.8657937934365,-9.50249177715068,-4.313450917958616,-10.378081718384129,1448.69,1489.5860736759087,1407.7939263240914,0.05645938561860524,20.950000000000045,15.581428571428578,1.112156841951776,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-10,1400.0,1402.8,1383.18,1402.8,1401.01,1.79,0.13,33133,4625906139.0,16.276874672260092,1427.815101706088,1438.972031290219,-11.156929584131149,-5.682146651193123,-10.949565865876052,1445.5724999999998,1490.4932638661217,1400.6517361338779,0.06214944441198473,19.61999999999989,15.920714285714277,1.1349240294920357,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-11,1406.66,1411.99,1401.55,1411.99,1402.8,9.19,0.66,22385,3149974074.0,23.75276362587718,1425.3804706743822,1436.9733623057584,-11.592891631376233,-6.864295647229746,-9.457191968292975,1442.653,1488.3679267802806,1396.9380732197194,0.0633761920299346,10.440000000000055,14.952142857142851,1.0589411296923386,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-12,1418.0,1425.0,1413.57,1420.65,1411.99,8.66,0.61,37159,5273563274.0,34.01977775512292,1424.6527059552466,1435.7642243571838,-11.111518401937246,-7.713740198171246,-6.7955564075320005,1440.8555000000001,1487.0855929447944,1394.6254070552059,0.0641703390031745,13.009999999999991,14.46214285714286,1.0179947810609833,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-15,1439.59,1439.99,1425.57,1426.0,1420.65,5.35,0.38,33359,4774362060.0,40.295556249349545,1424.8599819621318,1435.0409484788738,-10.180966516742046,-8.207185461885407,-3.947562109713278,1438.6055000000001,1483.002150169984,1394.2088498300163,0.061721785673673264,19.339999999999918,14.879285714285711,1.0434281707072728,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-16,1426.2,1428.78,1415.0,1422.0,1426.0,-4.0,-0.28,23964,3403139194.0,35.79872371586984,1424.4199847371883,1434.0749522952535,-9.65496755806521,-8.496741881121368,-2.3164513538876825,1435.9055,1477.18539467296,1394.6256053270401,0.05749667324619889,13.779999999999973,15.155714285714273,1.06580269238497,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-17,1425.0,1439.94,1417.68,1433.1,1422.0,11.1,0.78,31382,4489482138.0,43.22777565814572,1425.7553717006979,1434.0027336067162,-8.247361906018341,-8.446865886100763,0.39900796016484463,1434.01,1471.8401678558282,1396.1798321441718,0.052761372453230065,22.25999999999999,15.962857142857128,1.1138690351585465,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-18,1433.5,1438.88,1426.11,1431.0,1433.1,-2.1,-0.15,17830,2551177659.0,40.60150375939848,1426.562237592898,1433.7803088951075,-7.21807130220941,-8.201106969322494,1.966071334226168,1432.2045,1466.6812842406903,1397.7277157593098,0.048145057833137966,12.77000000000021,15.982142857142858,1.1168513527004094,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-19,1410.0,1412.45,1401.01,1410.0,1431.0,-21.0,-1.47,26509,3733028357.0,34.45680628272248,1424.0142010401446,1432.018804532507,-8.004603492362321,-8.161806273930459,0.3144055631362761,1429.3745000000001,1461.1496723503574,1397.5993276496429,0.04446024796210825,29.99000000000001,16.676428571428573,1.182725430597771,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-22,1410.0,1414.14,1406.58,1408.26,1410.0,-1.74,-0.12,20426,2881636856.0,37.603785376305666,1421.5904778031993,1430.2588930856546,-8.668415282455271,-8.263128075635422,-0.8105744136396993,1427.1875,1458.4222376624534,1395.9527623375466,0.043771035918480826,7.560000000000173,16.00928571428572,1.1368132102229505,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-23,1408.26,1412.93,1397.19,1407.86,1408.26,-0.4,-0.03,24507,3445377032.0,39.931740614334444,1419.4780966027072,1428.5997158200505,-9.121619217343323,-8.434826303977003,-1.37358582673264,1425.348,1456.5858991139419,1394.110100886058,0.04383196119676307,15.740000000000009,16.56000000000001,1.1762533206426782,贵州茅台,600519.SH,TASK1 本地 CSV
2025-12-24,1404.99,1406.36,1400.0,1400.9,1407.86,-6.96,-0.49,25187,3533253565.0,39.24711144241521,1416.6199278945985,1426.5478850185652,-9.927957123966735,-8.73345246797495,-2.389009311983571,1422.9355,1453.8848524972689,1391.9861475027312,0.043500710323509134,7.8599999999999,16.112857142857155,1.150178966582708,贵州茅台,600519.SH,TASK1 本地 CSV
